date,ASML,NVDA,INTC,AMD,ARM,AMZN,AAPL,NET,MSFT,JPM,SPY,GS,MS,UBS,LMT,RTX,GE,BA,GD,PEP,KO,BATS.LON,SHEL.LON,USDEUR,ASML_USD_EUR,NVDA_USD_EUR,INTC_USD_EUR,AMD_USD_EUR,ARM_USD_EUR,AMZN_USD_EUR,AAPL_USD_EUR,NET_USD_EUR,MSFT_USD_EUR,JPM_USD_EUR,SPY_USD_EUR,GS_USD_EUR,MS_USD_EUR,UBS_USD_EUR,LMT_USD_EUR,RTX_USD_EUR,GE_USD_EUR,BA_USD_EUR,GD_USD_EUR,PEP_USD_EUR,KO_USD_EUR,GBPEUR,BATS.LON_GBP_EUR,SHEL.LON_GBP_EUR
2001-01-24,15.2184078866572,0.209195205733218,20.6151106306123,22.69,,1.094,0.307402357809544,,19.2640541580769,26.0756965383429,87.0095408124703,82.9481342991175,41.8672606092275,,16.9886472567558,10.628363882333,122.011520511815,37.4768600852643,20.9041735118256,22.5612798289389,14.4234535907831,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-23,15.2184078866572,0.210074016643148,20.1203479754776,22.31,,0.9475,0.307402357809544,,18.5356072420263,25.3117888087689,86.7503171395542,81.6113959177068,43.1394290028135,,17.5195424835294,10.5919653758867,123.012694724609,37.5160072232363,20.7546015777113,22.7934894926754,14.130314161966,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-22,14.989279196487,0.191045849984674,18.9829625613749,21.44,,0.925,0.288658311601645,,18.4039970849247,24.9151444107209,86.0724242917943,79.5711110197641,41.683392521092,,17.6575752424906,10.4652985734534,120.536105882434,36.5373287739345,20.9221221439194,23.1206940188495,13.8346905007012,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-19,15.3516222414074,0.198916939004043,19.0853272486441,22.0,,0.997,0.292407120843224,,18.6702781004558,24.7584453892698,85.504200151424,78.0233086833938,41.9318629104643,,16.8453055455269,10.3459114723094,123.82944210873,36.3350685610788,20.4554577094825,23.1206940188495,13.8645012900725,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-18,15.7512653056579,0.204342641143607,18.3062182399838,22.69,,0.975,0.280260978900506,,16.9868923700869,25.1893676982603,85.9926721920578,75.6312505271851,39.8148951930126,,16.9621024954171,10.6370995238801,125.489283566783,37.4377129472922,20.3058857753681,23.7487156094094,14.1924199731561,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17,14.989279196487,0.171482754946243,17.3451275650669,18.5,,0.919,0.252069933403826,,16.2033528301333,25.9532754278343,85.14531570261,77.3038241775726,40.1925701848584,,16.9992651612913,10.5016970798997,123.012694724609,38.3315725976545,19.9678532042696,23.949260319,14.3936428014119,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-16,13.7210785392656,0.165483915256725,17.8455771472721,17.13,,0.903,0.256718456863385,,16.0870461796715,26.0463154718209,84.7565146461428,77.3038241775726,41.7132089678167,,17.7319005742389,10.3284401892151,124.830616321524,39.7995902716072,20.4505859634237,24.2447998910282,14.1601249513372,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-12,14.6216075773766,0.179583098985594,18.2720966775607,17.81,,0.8845,0.257768123451027,,16.3747521044981,26.105077604865,84.2182173216945,76.4605097319991,42.2995990867353,,17.8115348582549,10.2920416827688,120.378025743572,39.5581829207795,20.1317439558343,24.112862582087,14.0682083507759,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-11,14.7228504869867,0.183404015985287,18.9829625613749,18.19,,0.85,0.269914265393746,,16.8338573036897,26.501722002913,84.3777215211674,77.6552051965616,43.4823181401473,,17.8327706673259,10.7564866250241,122.670187757074,38.5795044714776,20.3939691583378,24.3081297993199,14.2545257843461,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-10,13.3907069394852,0.169304832256418,18.7668593326954,17.13,,0.825,0.248321124162246,,16.1849886221656,24.944525477243,84.2979694214309,76.2496811206057,42.7369069720305,,17.9283318081451,10.519168362994,117.743356762535,39.3950698458958,20.8588229264121,24.2764648451741,14.6892664626767,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-09,13.3907069394852,0.158338800467298,18.3403398024068,16.75,,0.819,0.257768123451027,,15.8574935800757,23.8427354826651,82.8424642524679,73.6494615800874,40.8882619180391,,18.1778525647287,10.2833060412216,117.585276623673,38.4555385345661,20.8022061213261,24.6722767719976,14.7513722738667,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-08,12.7566066108745,0.155243857697546,18.1640450632209,16.19,,0.747,0.248321124162246,,14.9790722989559,24.1169587702045,83.0618118755159,74.7738808408521,41.3244033784982,,17.4717619131198,10.5380955863461,120.035518776037,38.4946856725382,20.7277103251604,24.3081297993199,14.5650548402965,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-05,13.1242782299849,0.141717811518631,18.2322881880671,16.0,,0.728,0.245472029138645,,15.0372256241868,23.9651565931738,82.4237950776243,75.828023897819,41.9389663455087,,17.4399081995134,10.3561030541143,124.646189492852,38.3315725976545,20.617456546835,23.9123178724965,14.3315369902218,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-04,12.8578495204846,0.166706608696627,19.2218134983365,16.69,,0.775,0.255818742645405,,14.8260372325587,25.4635909857997,85.2051010666564,79.2715578839108,43.956120600132,,17.7319005742389,10.7098965367728,126.622191228629,39.7995902716072,20.6532145289946,23.4215110832353,14.299241968403,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-03,12.9910638752347,0.149512482198006,19.4663513623686,16.25,,0.878,0.245472029138645,,14.6730021661615,24.7878264557919,86.1322677153693,81.1690153864512,41.4780441202508,,17.8646243809323,10.9384791572559,125.96352398337,40.8174158588811,21.7348934893214,24.5403394630564,14.7190772520479,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-02,11.0567914442625,0.114398254970823,17.6635954810157,14.38,,0.694,0.22312912605883,,13.2773223606192,21.128716854995,82.1845387784149,70.4870324091867,35.7437751458058,,18.1035272329804,10.9559504403501,115.266767920361,40.4520425711418,22.366617840807,26.0602572620586,15.106617513874,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-29,12.0212633726536,0.125211450079955,17.0949027739643,13.81,,0.778,0.22312912605883,,13.2773223606192,21.8202021338858,83.6998286734075,75.125261859841,39.2775122061164,,18.0238929489644,11.4480582475047,126.306030950905,43.06185176928,23.2426884037163,26.1552521244962,15.1389125356928,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-28,12.324992101484,0.137782267008947,17.5953523561695,14.31,,0.869,0.222079459471187,,13.6384851173166,22.540499299397,85.314779344298,75.2658142674366,39.3419421945933,,18.1831615169964,11.4567938890518,127.623365441423,42.6964784815406,22.8880884139673,25.7277752435269,15.1687233250641,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-27,12.388934991764,0.137094501949002,18.5166345415928,14.63,,0.844,0.222079459471187,,14.21389696697,22.2715883576061,85.0556143689272,71.6114516699514,37.9443070599403,,17.6575752424906,11.6111235563843,126.964698196164,41.796094308183,22.4053556548132,25.7963826441763,15.0445117026839,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-26,12.4582064562341,0.128497438699692,18.6986162078492,14.12,,0.847,0.220280031035229,,14.3485678253995,21.9690635480914,84.437506247197,71.5482030865333,37.9443070599403,,17.4770708653875,11.3111998632665,129.485610507815,41.1044948706763,22.3308598586475,25.7963826441763,14.9053946856181,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-22,12.324992101484,0.133961350009253,18.7327377702723,14.31,,0.778,0.224928554494788,,14.21389696697,21.9066377937471,83.5403244739346,69.4399169725995,36.7994357262352,,17.2540948701426,11.0651459596892,128.356451868221,41.3915738824715,22.1997472573957,25.6644453352351,14.6271606514866,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-21,11.6216203084032,0.106527165951454,18.8407893846121,13.69,,0.7595,0.210833031746448,,13.2956865685869,21.7001526063006,81.1078854319728,65.9261067827099,35.6843013102887,,17.0417367794332,10.9195519339038,125.730501543585,42.1679921189176,22.1997472573957,25.7277752435269,14.7513722738667,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20,10.8916056443723,0.121810833950228,18.1640450632209,14.56,,0.8345,0.21563150757567,,12.7019105109659,20.8886177998246,80.5496207338176,63.248583418014,33.9793846921305,,16.9621024954171,10.6734980303265,124.575083400745,42.4093994697454,21.770651471481,25.7963826441763,13.973807517767,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19,11.4244630633729,0.136597782739042,19.017084123798,15.38,,0.9125,0.209933317528469,,13.7150026505152,21.5176773243711,82.9521329598575,62.8128709544676,34.19745542236,,16.6488743116207,10.8831534274574,131.638889774017,43.3097836431031,22.5722262382245,25.9599849072633,14.0980191401472,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-18,11.4244630633729,0.147754860378147,18.9090325094582,15.25,,0.994,0.213682126770049,,14.6332130488983,21.7913902472653,84.6767625464064,60.3953695438235,34.321359246354,,17.004574113559,10.7462950432192,133.92346655645,44.6929825181163,22.7033388394762,26.0233148155551,13.6334676724454,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-15,11.9253490372335,0.143055132468524,18.4483914167466,16.19,,1.144,0.210833031746448,,15.0555898321545,21.0999049683746,83.560233150096,60.922441072307,34.1379815868428,,16.5851668844079,10.3648386956615,130.798585670133,42.3311051938013,22.1073724701502,25.7594401976727,13.2906435946762,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-14,12.2876920821539,0.158797310507261,19.9781747987148,16.5,,1.1345,0.216531221793649,,16.9868923700869,20.5908949714134,85.4849355805416,61.4495126007904,33.7960070326192,,16.3462640323597,10.3648386956615,135.07888469929,43.8774171436981,22.0507556650642,26.2555244792915,14.1601249513372,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-13,12.8578495204846,0.17052752569632,20.1885911003238,16.75,,1.1875,0.224928554494788,,17.522515102477,21.3688159101654,86.5880410400302,66.1017972922044,37.2950510222114,,16.0330358485633,10.428900067007,139.175367205723,44.2884620924049,22.1997472573957,25.5641729804398,14.3613477795931,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-12,13.9235643584858,0.184855964445171,20.7572838073752,17.25,,1.294,0.230626744541989,,17.8683743525346,20.6485187446542,87.7905054296794,64.9633227906801,36.4871980897702,,16.1923044165954,10.7011608952257,138.676436644042,45.1040274668231,21.9196430638125,25.0047587905293,14.4085481960975,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-11,14.6216075773766,0.190090620734751,21.2918549520035,17.31,,1.2655,0.227777649518389,,17.7704319100404,20.4084196894838,88.1681711273728,67.4651556458816,38.5638261799106,,16.7869070705818,10.519168362994,145.241312455632,44.6146882421722,21.9405018867389,24.8358790350846,14.4855594019732,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-08,13.6198356296554,0.190090620734751,19.3355520397467,16.06,,1.172,0.225828268712767,,16.6624580293248,19.2079244136319,85.2066771504733,64.5697760494125,36.7696988084766,,17.1266800157169,10.8918890690046,144.926198416676,45.6325138294461,21.4369103046584,25.0364237446752,15.1240071410072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-07,12.5541207916542,0.154747138487586,18.3744613648299,14.5,,1.069,0.214581840988028,,16.2615061553642,18.8189639442558,85.0079211289959,60.3532038215449,33.6423662908666,,17.02580992263,10.9646860818972,140.488342368041,43.5903381319029,20.8022061213261,24.7725491267928,15.4966420081477,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-06,12.7246351657344,0.157612826237356,18.0559934488812,14.44,,1.1815,0.214581840988028,,17.3511158281121,19.2367363002523,86.1905289970754,61.6673688325636,34.4155261525895,,16.6594922161562,10.9748776637022,141.643760510881,43.9622359426376,20.617456546835,23.9123178724965,15.1240071410072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-05,12.6553637012643,0.183900735195247,20.4729374538495,15.75,,1.269,0.254919028427426,,18.3274795517262,19.8369839381783,87.591749408202,62.3701308705415,35.6843013102887,,17.9017870468064,11.0476746765949,142.142691072562,44.9800615299115,21.4547892957382,23.2494021294965,15.263124158073,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-04,10.9235770895124,0.172667239216148,18.7327377702723,15.38,,1.328,0.250270504967867,,17.2745982949136,18.2187163063298,84.8091651075185,57.450796604696,31.6896420247203,,17.891169142271,10.5643025109874,135.577815260971,42.2854335328339,21.1568061110751,23.0494751593855,15.588558608709,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,11.1900057990127,0.17003080648636,19.4094820916634,15.44,,1.2315,0.255818742645405,,17.3327516201445,17.9161914968151,84.0936434301999,57.6264871141905,30.9164821629973,,16.6701101206916,10.2643788178695,133.92346655645,42.9378858323684,21.9196430638125,22.2971184034411,15.4494415916432,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,10.8916056443723,0.154747138487586,21.6444444303753,15.25,,1.2345,0.247421409944267,,17.5623042197403,17.7097063093686,84.1333946344953,57.7178461791276,31.4120974589736,,18.1035272329804,10.309512965863,130.142098088974,45.0583558058557,22.721217830556,23.8754892201076,15.5587478193377,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-29,11.488405953653,0.18435924523521,24.3116132264463,17.06,,1.347,0.263316361128565,,19.9129228396009,18.2187163063298,84.8688211708481,58.2449177076111,32.2149942384551,,18.5282434143993,10.1013135089899,130.483471631177,45.6325138294461,22.3308598586475,23.8754892201076,15.4345361969576,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-28,10.8223341799023,0.196471552124239,23.9021544773693,17.75,,1.2515,0.270364122502735,,20.506698897222,18.2475281929503,85.02782598803,56.5723440572236,31.5310451300079,,17.8878785320393,9.95571948320453,130.798585670133,44.0405302185818,20.8409439353323,23.7439583187187,14.9737298193277,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-27,11.5896488632631,0.21229014850297,24.9883575478374,19.0,,1.4,0.280260978900506,,21.6360976872332,18.9102015852206,86.5184668922241,57.9778681331795,32.9584171824194,,17.4380354328608,10.1828461634297,129.01293944938,43.9622359426376,20.9154397314981,23.3493656145521,14.7557138987286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-24,11.456434508513,0.219702727482375,24.9883575478374,20.81,,1.447,0.289558025819624,,21.4065450876374,18.785350076532,85.76319401061,57.2751060952015,32.3686349802077,,18.1789534785666,10.4740342150005,129.669427030539,42.8595915564243,21.8660060905731,23.4125004472187,14.616976494711,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-22,10.3907196705118,0.207781466443331,23.4244526034461,19.63,,1.2595,0.277411883876905,,20.8892865632149,17.9786172511594,84.0439639651195,56.178797315956,31.9077127549498,,17.9408012495897,10.2192446698761,127.516147764338,42.4942182686849,21.4547892957382,23.5440313486076,14.7557138987286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-21,10.8223341799023,0.219244217442412,24.2433701016001,19.94,,1.2125,0.282060407336464,,20.7362514968177,18.5788648890854,86.1011085040079,59.1655359773622,32.4925388042018,,18.1842457503216,10.1915818049769,133.266978975291,44.7778013170558,22.2742430535615,24.4647476583297,13.6879313785218,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-20,10.9928485539825,0.223523644482069,23.3903310410231,20.38,,1.2905,0.284009788142086,,20.5648522224529,18.5164391347411,85.6638452567577,58.3292491521684,31.967186590467,,17.7979099122036,10.0459877791915,131.455073251292,42.7747727574848,21.7527724804012,23.6755622499965,14.0124778057772,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-17,11.7921346824834,0.242169719440573,23.6007473426321,20.56,,1.372,0.277411883876905,,21.1372033707784,19.0254491317024,86.9060506743941,61.8852250643368,34.0438146806074,,17.7767408251835,10.1013135089899,136.23430284213,42.6573313435685,21.7915102944074,23.1178712281077,15.2214751836448,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-16,11.9573204823736,0.24694586569019,22.747708282055,20.56,,1.3905,0.284909502360065,,21.100474954843,19.6304987507318,87.3731470414633,64.2605607527022,35.1886860143125,,17.586219042002,9.9819264078459,138.203765585607,42.9378858323684,21.770651471481,23.3125369621632,15.3453478658034,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-15,12.9910638752347,0.263452227128865,23.6007473426321,21.94,,1.475,0.297955358520762,,21.4432735035727,19.5680729963875,88.764439191805,63.2907491402926,34.6930707183362,,17.4433277046159,9.76353536916783,137.862392043405,41.4698681584157,21.8093892854872,24.496315074663,15.1892682862836,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-14,12.9537638559047,0.26700567993858,23.2822794266833,21.75,,1.447,0.303653548567964,,21.0606858375798,20.4372315761043,88.4861807617367,62.4614899354787,33.6423662908666,,17.199883203884,9.76716304820817,138.518879624564,42.004879044034,21.4547892957382,25.1539695816074,15.0034592630458,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-13,12.4209064369041,0.225663358001897,21.718374482292,21.31,,1.3905,0.290457740037603,,20.3352996228571,20.2259444075543,86.2203621168944,60.7045848405338,33.7018401263838,,16.8082550940109,9.58577909619123,135.07888469929,40.9805289337648,21.5292850919039,25.3538965517185,15.1273319452043,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-10,12.0212633726536,0.224708128751974,21.0416301609009,20.06,,1.503,0.285809216578044,,20.6199448463559,20.5572811036895,86.8961325899175,62.6793461672518,34.2569292578771,,16.8770546268264,9.60464302720099,141.486203491403,41.4307210204436,20.7843271302463,25.6800931871629,15.3304831439444,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-09,13.5878641845154,0.237622828210938,23.5325042177859,21.0,,1.5625,0.302753834349985,,21.6911903111361,21.1863406282359,89.0625439671348,64.5697760494125,35.094519108077,,17.0146536924575,9.8585805600247,143.271849712155,42.8595915564243,20.8588229264121,25.7800566722184,15.4370136506008,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-08,13.7903500037356,0.265324476458715,24.2774916640232,21.69,,1.694,0.300804453544363,,21.2535100212402,20.9174296864451,89.4004584605327,64.9633227906801,36.2096535240235,,17.3533590847802,9.82230376962132,143.271849712155,42.4093994697454,20.617456546835,24.9277364312185,14.9117934782484,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-07,14.5896361322365,0.273424820498065,26.267916138703,22.56,,1.847,0.319548499752262,,21.5779443620022,21.5801030787154,91.4277698796021,65.8839410604312,37.9740439776989,,17.6603108465725,9.87599341941833,144.269710835517,42.4419519716411,20.5995775557553,24.7962055298297,14.8795865808872,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-06,15.5541080606276,0.293255379726475,26.478332440312,24.31,,1.828,0.321497880557884,,21.2718742292079,21.8490140205062,91.4476162248635,67.5073213681602,39.7731275020926,,17.7344026511431,10.129930952242,143.114292692677,43.0083655046267,20.8022061213261,24.9908712638852,14.9885945411867,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-03,15.4528651510175,0.27224033622816,26.1257429619402,23.75,,1.878,0.333644022500602,,20.8892865632149,21.340004023545,90.8115969561358,70.5573086129845,41.4136141317739,,17.0940377687831,9.74104375911773,139.98941180636,43.0083655046267,20.4684649545035,24.1017223704964,14.6937775576493,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-02,14.8880362868769,0.2555429289395,26.5407079828761,23.75,,1.9875,0.334543736718581,,21.5197910367713,21.8490140205062,90.7619174910555,69.7491322693098,39.8672944083281,,18.5229511426443,9.97611736093168,140.987272929722,43.0539390072807,20.6919523430008,24.7593768774408,15.050530882266,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-01,14.5523361129065,0.237393573190956,25.5118221090486,23.81,,1.869,0.307402357809544,,21.3086026451432,21.940251661471,90.6128409346585,67.9500614520863,39.1833452998809,,18.7293497410909,9.95870450153805,142.956735673199,42.8065399928732,20.972056536584,25.2539330666629,15.0827377796272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-31,14.8187648224068,0.237431782360953,25.5800355371477,22.63,,1.8315,0.293306835061203,,21.0790500455474,21.8490140205062,90.9209223082374,70.1426790105775,39.8028644198512,,18.9727942418228,10.129930952242,143.928337293314,44.1477030709769,21.3236766944864,25.4854274531073,14.9588650974687,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-30,14.0194786939059,0.217563013962547,25.5800355371477,20.25,,1.644,0.289558025819624,,21.1372033707784,21.0086673274098,89.3805536014986,67.8165366648705,40.0853651385576,,18.5229511426443,9.99498129194144,141.801317530359,42.1164269526839,20.8975607404183,25.8484527409406,14.8349924153101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-27,14.2539359582662,0.234031166231226,26.3644899602869,20.44,,1.7815,0.278311598094884,,20.7178872888501,20.4996573304486,88.585529515589,65.3568695319478,39.3716791123518,,18.2847989136674,9.75845661851135,137.205904462245,41.5044399170444,20.2449775660063,25.3223291353851,14.602111772852,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-26,14.2539359582662,0.239533286710784,25.4038175145584,20.31,,1.844,0.277411883876905,,19.7231593572684,19.2079244136319,86.935883794213,65.3147038096691,38.2862816141639,,18.5388279579094,9.64962624730119,136.890790423289,41.0552153908834,20.0572481596685,24.7278094611074,14.5401754317727,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-25,13.220192565405,0.229751739191569,23.4824726231016,19.19,,1.594,0.277411883876905,,18.7467956336544,19.2079244136319,86.6973765684401,67.5986804330974,38.7174669216632,,18.4435670663186,9.28685834326731,139.017810186245,40.7296903719262,20.319473362172,25.5169948694407,14.3543664085349,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-24,14.4191217581563,0.251722011939806,23.8746998346712,20.19,,1.478,0.282960121554443,,18.823313166853,19.2367363002523,88.7842855370664,71.049242039569,40.2687427980688,,18.0731080434658,9.38698228478066,140.173228329084,39.7140523127797,20.5429607506693,24.2700819242742,13.9059472991209,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-23,14.6535790225166,0.260051610999138,24.6193630914192,21.88,,1.5,0.305452977003922,,19.0161373505135,18.4300034748798,89.3805536014986,71.9628326889403,38.6579930861461,,18.0731080434658,9.21430476246054,130.641028650655,39.8768148222583,20.3015943710922,24.5962785597186,13.7027961003808,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-20,14.3871503130163,0.266050450688657,24.4772517828795,22.13,,1.5405,0.292407120843224,,19.9527119568642,18.4300034748798,88.9830415585438,73.7197377838852,40.1151020563162,,17.9990162388952,9.43196550488086,136.890790423289,39.0630022748653,19.8724985851775,24.496315074663,13.5789234182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-19,14.088750158376,0.243354203710478,23.8405931206216,21.81,,1.3875,0.284009788142086,,18.9396198173149,18.6989144166706,88.6054343746231,70.69786102058,37.9443070599403,,17.205175475639,9.28685834326731,146.081616559516,38.0473642157188,19.8158817800915,25.1539695816074,14.153692663438,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-18,12.6873351464044,0.221842441002203,21.708923492526,18.13,,1.2565,0.301704167762342,,15.839129372108,17.7097063093686,85.3855868266893,68.7886256951633,36.1799166062649,,17.0622841382529,9.92242771113467,145.740243017313,39.5512898033011,19.7056280017662,25.2223656503296,14.4163027496142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-17,12.4475493078541,0.225434102981915,20.5720330242083,18.38,,1.097,0.301704167762342,,15.4381774981474,18.2187163063298,85.7035964610531,69.6660316351526,36.6457949844826,,17.464496791636,10.1125180928484,146.081616559516,39.3885272938225,19.5923943915942,24.7962055298297,14.3543664085349,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-16,14.6216075773766,0.243124948690496,20.2878104071289,20.38,,1.2155,0.322397594775863,,15.4198132901798,18.9966372450819,87.8899126973045,72.7194043063154,38.5043523443934,,17.7555717381633,10.4564220658725,151.648631247745,39.186701782069,19.7801237979319,24.5331437270519,14.5253107099137,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-13,15.3516222414074,0.248856324190036,22.9538185553339,21.88,,1.422,0.330794927477001,,16.4512696376967,19.0590629994262,87.4924006543497,71.2453623271334,38.7521599923816,,17.7926176404486,10.1125180928484,149.679168504268,38.2491897274723,19.7980027890117,23.9386240527742,14.168557385297,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-12,13.5878641845154,0.239304031690803,21.1063715443176,22.56,,1.2565,0.299904739326384,,16.6440938213572,18.1562905519855,84.6700651493707,66.1985233603148,35.0647821903184,,17.464496791636,9.86728698972152,143.114292692677,36.5434386281365,19.5178985954285,25.1907982339963,14.183422107156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-11,13.9875072487659,0.249085579210018,20.1115923845397,23.5,,1.3905,0.294206549279183,,17.0634099032855,19.539261109767,86.8364765265879,73.000174207112,38.534089262152,,17.3216054542499,10.3751620553689,148.707566884152,39.186701782069,19.2377944018452,24.6278459760519,14.5079685344115,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-10,14.6535790225166,0.24694586569019,21.3508029950059,22.75,,1.522,0.312950595487082,,16.6991864452602,19.5968848830079,87.5719030629407,72.0876720295231,36.9233395502293,,17.3216054542499,10.4201452754691,152.462675848382,38.7765402581829,18.9398112171822,24.9277364312185,14.4163027496142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-09,16.0549940344882,0.267234934958562,22.2034708462442,22.38,,1.503,0.326146404017443,,16.5859404961263,20.1971325209339,89.0426976218734,73.9126763847009,41.2599733900213,,17.5121272374314,10.1662077426454,153.618093991222,38.6984142536332,17.804495283616,24.7593768774408,14.3221595111736,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-06,16.2201798343784,0.261503559459022,22.703702652304,22.0,,1.578,0.332744308282623,,17.0052565780545,20.5908949714134,89.7184680948965,76.4396054918702,41.7555886859975,,16.818839637521,10.4477156361757,156.08648729638,39.7140523127797,18.0101036810335,24.401612825663,14.4782390906934,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-05,17.5203519367399,0.278926940977624,23.3062546005123,23.5,,1.678,0.330794927477001,,16.9501639541515,21.340004023545,91.7060283096705,80.651154003819,45.5966072298133,,17.2792672802096,10.5565460073859,156.900531897018,39.7531153150546,17.917728893788,24.1017223704964,14.6491833920723,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-04,17.2166232079095,0.285613545727088,23.8746998346712,24.5,,1.8,0.354187497144459,,16.9685281621192,21.8778259071267,91.3880186753067,76.7905678678659,44.7937104503318,,17.5015426939213,10.2387613234522,154.615955114584,39.7986888177086,18.4749574491079,23.7439583187187,14.183422107156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-03,16.4866085438787,0.288975952686818,22.9140273889427,23.69,,1.753,0.334543736718581,,17.3113267108489,22.292684419315,90.6327457936925,79.9492292518275,45.4365877255077,,17.2845595519646,10.2489188247652,155.088626173019,38.9848762703156,18.5639790879568,24.201685855552,13.9505414646979,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-02,15.921779679738,0.305444104955497,22.8117072467941,23.25,,1.794,0.363634496433241,,18.0979269521304,22.6503210677532,91.487367429159,81.0021163798147,44.813491289568,,16.9881923336823,9.90356378012491,153.618093991222,38.0473642157188,18.6203594592277,24.9277364312185,14.1214857660768,,,,,,,,,,,,,,,,,,,,,,,,,,,
